,HBA,HBD,TPSA,dipole,excitation_energy_1,excitation_energy_2,excitation_energy_3,excitation_energy_4,homo_energy,homo_lumo_gap,logP,lumo_energy,melting_point,molecular_refractivity,oscillator_strength_1,oscillator_strength_2,oscillator_strength_3,oscillator_strength_4,pccdb_id,smiles
1161,3,1,46.53,3.09,6.029,6.178,6.921,7.364,-7.192,7.195,0.711,0.003,3.83,38.21,0.0005,0.0293,0.0076,0.0014,8738,CCCCOC(=O)[C@H](O)C
1162,5,3,92.78,7.41,4.54,4.7,5.006,5.044,-6.019,4.849,0.36,-1.17,115.33,54.06,0.5225,0.0048,0.0007,0.0039,8692,OC[C@H](COC(=O)c1ccc(cc1)N)O
1163,3,1,33.62,1.92,4.992,5.231,5.374,5.439,-5.91,5.875,1.709,-0.035,100.14,71.43,0.048,0.0017,0.0095,0.0085,2765,C1CN[C]([N]1)COc1ccccc1C1CC1
1164,0,0,45.82,4.83,3.742,4.044,4.263,4.6,-7.26,4.909,2.426,-2.351,46.95,40.23,0.0,0.0198,0.0003,0.1949,7422,Cc1cccc(c1)N(=O)=O
1165,5,3,100.62,5.25,5.428,5.612,5.705,5.831,-6.517,6.204,0.353,-0.313,182.0,37.21,0.0024,0.001,0.003,0.0004,469,OC(=O)CCC[C@@H](C(=O)O)N
1166,2,1,33.12,3.5,4.834,5.017,5.439,5.48,-6.373,5.766,0.787,-0.607,58.79,26.26,0.0041,0.0713,0.0,0.0001,7971,Oc1cccnc1
1167,0,0,0.0,0.21,5.111,5.593,5.663,5.858,-6.06,6.237,4.598,0.177,48.65,72.64,0.0055,0.0446,0.0384,0.0037,6663,CCc1ccc2c(c1)C(C)(C)CCC2(C)C
1168,1,1,20.23,2.3,5.307,5.747,5.824,5.887,-5.976,5.331,1.111,-0.645,11.64,31.17,0.7993,0.0026,0.0422,0.0001,8104,C/C=C/C=C/CO
1169,4,0,52.6,3.22,4.667,4.801,4.991,5.386,-6.974,5.529,1.26,-1.445,56.21,49.0,0.0358,0.0179,0.0128,0.0856,8554,COC(=O)c1ccccc1C(=O)OC
1170,4,2,74.6,0.0,4.074,4.122,4.546,5.576,-7.146,4.504,0.268,-2.642,147.33,33.55,0.0,0.0,0.8786,0.0,310,OC(=O)/C=C/C=C/C(=O)O
1171,2,1,75.08,3.25,4.623,4.915,5.015,5.262,-5.927,5.377,2.23,-0.55,2.19,46.21,0.0641,0.0128,0.2792,0.2666,1630,C=CC[S@](=O)C/C=C/S
1172,4,2,58.2,1.58,4.055,4.12,4.785,4.792,-6.327,5.108,0.33,-1.219,28.72,40.82,0.0214,0.0005,0.007,0.0001,8041,C=C/C(=N\C/N=C(\C=C)/O)/O
1173,0,0,0.0,0.09,7.171,7.317,7.481,7.525,-7.638,9.989,3.469,2.351,-6.64,48.07,0.0071,0.016,0.0065,0.0016,7459,C[C@@H]1CC[C@H](CC1)C(C)C
1174,2,1,24.92,2.44,4.807,4.858,5.159,5.213,-6.221,5.739,1.835,-0.482,70.42,48.23,0.0018,0.0038,0.0,0.0005,412,C1CN[C@@H](C1)c1cccnc1
1175,3,1,40.54,4.42,5.448,5.586,5.941,6.255,-6.645,6.841,0.103,0.196,75.81,37.42,0.0078,0.0001,0.0084,0.0045,557,CN1CCC[C@H]1C(=O)O
1176,5,3,86.63,4.57,5.501,5.898,6.135,6.195,-6.972,6.653,0.63,-0.318,152.41,41.27,0.0203,0.0047,0.0009,0.0486,1562,O/N=C(\[C@@H](C(=O)O)CC(C)C)/O
1177,2,1,37.3,5.06,5.29,5.52,5.811,6.033,-6.983,6.348,1.704,-0.634,82.98,42.79,0.0009,0.0049,0.0339,0.0021,107,OC(=O)CCc1ccccc1
1178,3,2,59.14,2.21,4.737,5.326,5.812,5.929,-6.109,5.861,1.093,-0.248,84.94,44.91,0.0006,0.0023,0.009,0.0069,5521,C[P@@](=O)(C1=CCNCC1)O
1179,3,1,32.34,5.09,4.738,4.906,4.98,5.283,-5.404,5.872,2.657,0.468,68.25,72.81,0.0075,0.0235,0.0126,0.0315,3676,CCN(C/C(=N\c1c(C)cccc1C)/O)CC
1180,2,0,26.3,1.69,5.803,6.988,7.335,7.379,-7.279,7.698,2.766,0.419,-16.78,51.47,0.0011,0.0291,0.0716,0.021,7635,CCCC[C@H](COC(=O)C)CC
1181,5,3,86.63,5.81,5.467,5.714,5.898,6.096,-6.789,6.661,0.306,-0.128,154.27,42.11,0.0017,0.0005,0.0003,0.002,2572,OC(=O)CCNCCCC(=O)O
1182,2,0,26.3,1.54,5.815,6.971,7.348,7.483,-7.274,7.714,1.74,0.441,-14.79,37.05,0.0008,0.0171,0.0138,0.0484,7770,CCCOC(=O)CCC
1183,3,2,57.53,4.74,4.109,4.337,4.513,4.897,-6.06,4.338,1.67,-1.722,118.04,44.68,0.4835,0.0276,0.0,0.0002,691,O/C(=C/c1ccccc1)/C(=O)O
1184,2,1,33.12,2.21,3.939,4.281,4.383,5.034,-5.725,4.52,1.94,-1.205,104.13,43.77,0.0487,0.002,0.0041,0.0,1923,Oc1cccc2c1nccc2
1185,2,0,34.14,2.77,2.792,3.766,4.081,4.087,-6.43,4.147,2.752,-2.283,100.33,61.55,0.0004,0.0005,0.0249,0.0005,8651,O=C(C(=O)c1ccccc1)c1ccccc1
1186,3,1,42.23,4.07,4.382,5.29,5.346,5.404,-5.747,4.906,2.442,-0.841,124.43,60.1,0.1273,0.0132,0.0233,0.0013,2749,Cc1cc(C2CCCCC2)n(c(=O)c1)O
1187,4,0,46.61,1.73,5.303,6.318,6.713,6.819,-7.418,6.934,0.311,-0.484,53.84,37.56,0.0019,0.0,0.1781,0.0053,5576,O=C1OC(C(=O)N1C)(C)C
1188,2,2,46.25,1.45,5.538,6.459,6.61,6.652,-6.387,7.856,0.026,1.469,48.3,20.4,0.0306,0.0173,0.0204,0.018,5126,C[C@@H](CO)N
1189,2,1,37.3,3.16,4.222,4.75,5.35,6.087,-6.702,5.63,1.539,-1.072,23.1,48.96,0.0005,0.0005,0.0041,0.0033,3508,C=CC[C@H]([C@@H]1CCC[C@@H]1O)C=O
1190,2,0,6.48,0.0,5.434,5.437,5.679,5.69,-5.685,8.109,-0.261,2.425,1.29,42.46,0.0342,0.0,0.0,0.0597,7818,CN1CCN(CC1)C
1191,5,3,101.7,9.14,5.375,5.457,5.594,6.043,-6.267,6.977,0.525,0.71,177.62,37.02,0.0017,0.0035,0.0003,0.0027,500,[NH]C(=[NH2])NCCCC(=O)O
1192,7,0,95.97,6.17,3.977,4.302,4.44,4.717,-7.989,5.064,-0.592,-2.925,70.03,42.04,0.001,0.0005,0.0895,0.0001,8597,CC(=O)OC1=C(OC(=O)C)C(=O)OC1=O
1193,2,0,26.3,1.59,5.303,5.743,5.873,6.049,-6.493,6.539,2.818,0.046,15.61,61.53,0.0006,0.0015,0.0538,0.0009,7662,O=C(C(C)C)OCCCc1ccccc1
1194,0,0,0.0,0.08,7.658,7.868,7.881,8.23,-8.191,10.338,2.298,2.147,-26.56,30.96,0.0043,0.0177,0.0061,0.0058,6589,CC(C(C)C)C
1195,7,4,129.72,5.06,5.099,5.471,5.723,5.769,-7.116,6.248,-0.326,-0.868,241.57,35.79,0.0121,0.0034,0.0014,0.0071,279,OC(=O)C[C@@H](C(=O)O)NC(=N)O
1196,1,1,26.02,1.35,5.593,6.122,6.215,6.417,-6.158,8.294,2.368,2.136,49.6,36.36,0.0233,0.0123,0.0009,0.0106,2899,NC1CCCCCC1
1197,3,1,54.37,4.22,4.297,4.945,5.689,5.837,-7.497,5.657,-0.094,-1.84,83.65,23.31,0.0019,0.0255,0.0009,0.0001,296,O=C[C@@H](C(=O)O)C
1198,1,1,12.03,1.18,5.225,5.625,5.898,5.938,-5.682,7.927,1.089,2.245,23.86,30.75,0.0113,0.0172,0.0274,0.0007,8082,C1CCCNC1
1199,4,2,94.56,3.82,4.411,5.045,5.3,5.512,-5.919,5.138,2.279,-0.781,141.87,41.84,0.0538,0.0071,0.0583,0.0058,7377,Nc1cccc(c1)S(=O)(=O)N
1200,1,1,12.03,0.78,5.343,5.851,5.966,6.009,-5.837,8.161,2.113,2.324,21.87,45.17,0.0052,0.0014,0.0548,0.0295,7727,CC[C@@H]1CC[C@H](NC1)C
1201,2,0,47.58,0.0,7.515,7.54,7.752,7.803,-8.939,9.364,1.594,0.425,41.24,30.45,0.0,0.0001,0.0,0.0373,8128,N#CCCCCC#N
1202,1,0,55.05,5.61,3.68,3.805,4.258,4.853,-6.648,4.596,2.127,-2.052,48.22,41.76,0.0225,0.0569,0.0028,0.11,7048,COc1ccccc1N(=O)=O
1203,2,1,38.91,4.35,3.709,4.219,4.319,4.516,-5.056,4.264,3.277,-0.792,144.24,63.58,0.0908,0.0657,0.0044,0.0013,1935,N=c1c2CCCCc2[nH]c2c1cccc2
1204,2,1,37.3,4.83,4.721,4.871,5.436,5.97,-7.075,5.772,1.693,-1.303,99.48,38.37,0.0095,0.0202,0.1143,0.0364,7418,Cc1cccc(c1)C(=O)O
1205,6,4,120.85,4.09,5.708,5.776,6.36,6.633,-7.706,7.11,-1.456,-0.596,201.95,28.75,0.0014,0.0008,0.0145,0.005,5425,OC(=O)[C@H]([C@@H](C(=O)O)N)O
1206,2,1,29.26,0.61,4.707,5.504,5.607,5.901,-5.148,7.203,0.122,2.054,32.98,17.33,0.0093,0.011,0.004,0.0734,5976,CN(N)C
1207,1,1,28.68,3.72,5.364,6.244,6.263,6.505,-6.125,7.031,0.41,0.906,65.09,18.59,0.0004,0.0264,0.1493,0.0023,795,c1ncc[nH]1
1208,4,2,63.83,1.42,3.344,3.787,4.359,4.509,-5.271,4.057,1.689,-1.214,169.13,46.74,0.0265,0.0875,0.0321,0.0119,3637,N[N]C1=C2C=CC=C[C]2C=NN1
1209,6,0,94.56,0.0,3.64,3.75,4.204,4.308,-8.588,4.65,-0.505,-3.938,231.68,53.44,0.0002,0.0,0.0,0.0,6966,O=c1oc(=O)c2c1cc1c(=O)oc(=O)c1c2
1210,1,0,9.23,1.33,5.045,5.51,5.754,5.833,-5.818,5.954,2.085,0.136,7.76,37.74,0.0339,0.0014,0.0968,0.0124,7674,CCOc1ccccc1
1211,4,1,67.28,5.41,3.748,4.259,4.705,4.774,-5.38,3.951,-0.911,-1.429,77.27,42.48,0.1028,0.0015,0.0011,0.0006,5219,N=C1O[N]N([CH]1)N1CCOCC1
1212,0,1,15.79,2.52,4.697,4.732,4.837,5.148,-5.268,5.279,2.476,0.011,99.76,43.26,0.0001,0.1202,0.0234,0.0001,7224,Cc1cc2c([nH]1)cccc2
1213,1,0,9.23,1.16,4.913,5.313,5.61,5.658,-5.657,5.807,2.004,0.15,13.26,37.9,0.0335,0.0048,0.1208,0.0035,7731,COc1ccc(cc1)C
1214,1,1,20.23,1.59,4.945,5.058,5.622,5.647,-5.755,5.916,2.824,0.161,51.64,48.01,0.051,0.0,0.0212,0.0025,6989,Cc1ccc(c(c1)O)C(C)C
1215,2,1,33.37,1.67,5.6,5.862,6.198,6.325,-6.131,6.346,0.772,0.215,25.0,24.84,0.1181,0.105,0.0251,0.0164,7361,OCc1ccco1
1216,2,1,37.3,4.61,5.605,6.42,7.226,7.318,-7.206,7.519,2.041,0.313,49.93,37.53,0.0014,0.0118,0.0101,0.0064,8094,CCCCCCC(=O)O
1217,3,2,55.12,5.16,5.386,5.746,6.135,6.183,-6.291,7.11,0.5,0.819,98.83,38.47,0.0096,0.0265,0.0004,0.003,3772,OC(=N)C1CCNCC1
1218,1,0,17.07,3.11,3.609,6.071,6.482,6.762,-6.746,5.195,0.761,-1.551,-24.44,21.07,0.0002,0.309,0.0583,0.0001,6570,CC(=O)C=C
1219,4,2,66.4,4.8,3.637,3.846,4.154,4.773,-6.623,4.381,0.059,-2.242,110.92,46.3,0.0074,0.0007,0.0035,0.0019,4263,CC(=O)C1=C(C)[C@@](N=C1O)(C)O
1220,5,4,95.58,3.12,5.488,5.864,5.907,6.001,-6.7,6.74,0.639,0.041,185.93,38.97,0.0037,0.0019,0.0138,0.0071,404,ONCCCC[C@@H](C(=O)O)N
1221,3,0,32.67,4.06,3.382,5.579,5.815,6.038,-5.935,5.233,1.01,-0.702,-3.55,28.98,0.0011,0.0084,0.164,0.0012,5921,CCN(N=O)CC
1222,1,1,20.23,1.71,6.394,7.099,7.212,7.299,-7.064,9.189,2.339,2.125,-9.27,41.73,0.0062,0.0065,0.0013,0.0232,957,CCCCCCCCO
1223,3,1,34.15,0.95,4.813,4.91,4.989,5.465,-6.144,5.551,1.151,-0.593,71.69,49.75,0.0027,0.0101,0.0658,0.0002,1962,C1C[C@H](N1)COc1cccnc1
1224,3,1,54.37,1.27,3.202,5.044,6.085,6.245,-6.963,4.838,0.296,-2.125,72.65,28.12,0.0001,0.0008,0.006,0.0281,49,CC(C(=O)C(=O)O)C
1225,6,2,79.23,2.48,4.358,4.558,4.92,5.374,-5.706,4.942,0.193,-0.765,142.04,51.74,0.2147,0.0138,0.0167,0.1439,2358,COc1ccc2c(c1)O[C@@H](C(=O)N2O)O
1226,5,3,92.42,3.56,5.516,5.621,5.829,5.893,-6.493,6.49,0.221,-0.003,165.08,29.21,0.0054,0.0012,0.0008,0.0113,111,OC(=O)CCNC(=N)O
1227,1,1,20.23,1.51,6.052,6.501,6.814,6.879,-7.279,7.995,-0.388,0.716,11.4,15.86,0.0013,0.0287,0.0074,0.0019,7859,OCC#C
1228,1,0,17.07,2.35,4.32,6.396,6.68,6.927,-6.871,6.332,3.716,-0.539,1.84,55.19,0.0002,0.0268,0.0002,0.0187,8186,CCCCCCCCCCC=O
1229,4,3,89.34,4.53,5.425,5.631,5.72,5.812,-6.389,6.634,0.928,0.245,159.09,38.14,0.0084,0.0053,0.0251,0.0022,392,NCCC[C@@H](CC(=O)O)N
1230,3,1,42.23,8.2,4.067,4.34,4.767,4.823,-5.287,5.056,0.399,-0.231,86.74,38.95,0.0003,0.0015,0.1714,0.0267,2972,Cn1ccc(=O)c(c1C)O
1231,6,3,113.87,4.94,4.586,5.356,5.566,5.8,-7.913,5.948,-1.343,-1.965,95.17,29.97,0.0019,0.0272,0.0004,0.0018,668,OCC(=O)COP(=O)(O)O
1232,2,0,26.3,1.95,5.703,5.757,5.872,5.916,-6.4,6.86,3.241,0.46,-0.16,62.83,0.0021,0.0135,0.0198,0.0121,7336,CCC(=O)O[C@@H]1C[C@H](CC=C1C)C(=C)C
1233,3,1,46.53,3.41,4.536,4.863,5.381,5.423,-6.283,5.246,2.595,-1.037,67.58,58.97,0.0766,0.0007,0.0019,0.1358,6874,CC(CCOC(=O)c1ccccc1O)C
1234,3,0,35.53,0.22,6.921,7.476,7.804,7.873,-7.655,8.89,1.179,1.235,-12.07,28.91,0.0002,0.0094,0.0,0.0953,7766,CCOC(=O)OCC
1235,2,0,26.3,1.97,5.796,7.347,7.506,7.733,-7.63,7.845,2.766,0.215,-43.12,42.24,0.0014,0.0303,0.0337,0.0385,8169,CCCCCCCOC=O
1236,4,0,52.6,2.48,5.401,5.445,6.246,6.298,-7.674,7.178,-0.137,-0.495,20.9,31.41,0.001,0.0022,0.0075,0.0084,7272,C[C@@H]1OC(=O)[C@H](OC1=O)C
1237,3,2,63.32,6.66,5.559,6.116,6.36,6.827,-6.729,7.461,0.12,0.732,106.84,21.01,0.0016,0.001,0.0142,0.0021,239,NCCC(=O)O
1238,3,1,52.32,1.07,5.808,6.264,6.896,7.058,-6.909,8.193,2.361,1.284,60.82,40.18,0.004,0.0475,0.001,0.025,6526,CCC(OC(=N)O)(CC)C
1239,2,1,81.07,6.63,3.556,3.766,4.144,4.348,-5.848,3.951,2.29,-1.897,98.38,46.16,0.2389,0.0,0.0736,0.0004,7337,COc1cc(ccc1N)N(=O)=O
1240,3,2,43.7,2.28,5.64,5.911,6.133,6.276,-6.21,8.019,-1.097,1.81,13.97,31.37,0.0009,0.0284,0.0805,0.0139,7767,OCCN(CCO)C
1241,1,0,3.24,0.54,5.342,5.632,5.775,5.86,-5.608,7.973,4.469,2.365,-29.24,72.31,0.023,0.0069,0.0042,0.0441,8168,CCCCCCCCCCCCN(C)C
1242,3,1,54.37,1.26,3.267,5.057,6.322,6.546,-7.108,4.925,-0.34,-2.182,73.98,18.51,0.0,0.0001,0.0342,0.0237,1060,OC(=O)C(=O)C
1243,3,0,41.28,1.64,5.92,6.018,6.276,6.311,-6.272,7.334,3.488,1.061,-59.65,56.61,0.0148,0.066,0.0422,0.0262,8304,CC(OP(OC(C)C)OC(C)C)C
1244,5,2,97.46,5.49,3.334,3.441,3.48,4.983,-6.977,4.063,-0.394,-2.914,148.29,31.03,0.0001,0.0005,0.0014,0.0001,48,OC(=N)CCC(=O)C(=O)O
1245,5,2,110.88,2.27,3.147,3.843,4.926,5.099,-7.246,4.582,-0.273,-2.664,144.63,28.36,0.0023,0.0507,0.0005,0.0007,110,O[S](CC(=O)C(=O)O)[O]
1246,1,1,20.23,1.59,6.221,6.739,7.122,7.155,-7.064,7.249,0.165,0.185,-26.55,17.22,0.0462,0.04,0.0394,0.2493,7858,OCC=C
1247,4,2,83.05,3.99,2.556,3.37,3.882,4.099,-6.022,3.363,-0.394,-2.659,167.15,35.14,0.0107,0.0007,0.0037,0.002,794,OC(=O)C(=O)Cc1cnc[nH]1
1248,3,1,49.66,5.17,1.327,3.279,3.512,3.656,-5.323,2.925,2.943,-2.397,116.72,51.43,0.0002,0.0799,0.0005,0.065,8580,O=Nc1c(O)ccc2c1cccc2
1249,2,1,33.12,4.16,4.804,5.056,5.209,5.381,-6.553,5.63,0.616,-0.922,40.61,35.17,0.0059,0.0044,0.004,0.043,7675,OCCc1ccccn1
1250,2,0,26.03,1.17,5.045,5.401,5.976,6.004,-6.316,5.723,2.136,-0.593,67.22,38.98,0.0689,0.1871,0.0007,0.0015,7225,Cc1nc2c(o1)cccc2
1251,2,0,67.94,5.43,3.423,3.598,3.834,4.171,-6.373,4.063,2.675,-2.31,109.06,57.06,0.0891,0.0098,0.0177,0.012,6822,COc1cc2cccnc2c(c1)N(=O)=O
1252,1,0,17.07,2.8,3.652,5.01,5.759,5.948,-6.185,5.181,2.712,-1.004,31.38,47.8,0.0003,0.2395,0.001,0.0359,6988,C[C@@H]1CCC(=C(C)C)C(=O)C1
1253,3,0,35.53,1.92,5.812,6.523,6.742,6.926,-6.991,7.312,0.586,0.321,-23.07,33.33,0.0011,0.0015,0.0188,0.0015,8095,CCOCCOC(=O)C
1254,2,1,29.46,3.03,6.24,6.655,6.739,6.795,-6.67,8.83,0.158,2.161,6.35,26.28,0.0036,0.0003,0.0074,0.0051,7360,OC[C@@H]1CCCO1
1255,3,2,49.33,4.99,5.33,5.555,5.632,5.832,-6.248,6.574,0.399,0.327,100.35,37.33,0.0144,0.0128,0.0011,0.0015,3773,OC(=O)C1CCNCC1
1256,1,0,0.0,0.06,8.35,8.35,9.56,9.895,-10.109,9.516,-0.208,-0.593,34.22,4.07,0.09,0.09,0.0,0.0,281,[C]=O
1257,5,3,113.34,6.42,4.347,4.649,5.01,5.043,-6.172,4.865,-0.795,-1.306,274.32,36.71,0.1557,0.0003,0.0004,0.1075,8646,[NH]C1=[N]=C(O)c2c(N1)[nH]nn2
1258,6,4,115.06,3.46,1.943,3.218,3.376,3.845,-6.109,2.702,-0.207,-3.407,117.21,34.58,0.0054,0.0013,0.0001,0.1884,5424,OC1=C(O)C(=O)C(=C(C1=O)O)O
1259,3,2,63.32,5.46,4.087,4.744,5.048,5.118,-5.948,4.784,1.548,-1.165,144.8,37.81,0.0473,0.0074,0.0072,0.0428,7419,Nc1cccc(c1)C(=O)O
1260,2,0,26.3,1.68,4.813,5.842,6.499,6.872,-7.285,6.245,0.736,-1.039,-30.64,26.96,0.0,0.2166,0.1341,0.0161,6658,COC(=O)C(=C)C
1261,3,0,39.44,4.5,3.807,4.411,5.353,5.8,-5.946,4.604,1.101,-1.342,42.42,30.59,0.0001,0.3975,0.0026,0.0002,6208,COc1ccc(o1)C=O
1262,2,2,32.26,1.92,4.796,4.847,5.3,5.42,-5.527,5.698,1.472,0.171,60.66,46.68,0.0398,0.0112,0.0288,0.1363,8703,OCCNc1ccccc1C
1263,4,2,80.39,5.43,4.424,4.526,5.226,5.617,-6.708,5.159,0.078,-1.548,137.23,30.83,0.0002,0.0002,0.0002,0.002,844,O=CCC[C@@H](C(=O)O)N
1264,2,0,26.3,1.72,4.709,4.82,5.541,5.621,-6.104,5.08,2.899,-1.023,35.96,61.85,0.3857,0.1783,0.0054,0.0042,7663,CC(C(=O)OC/C=C/c1ccccc1)C
1265,1,0,23.79,3.95,4.294,4.415,5.446,5.54,-6.112,4.757,2.906,-1.355,85.73,53.47,0.0887,0.0006,0.012,0.04,8596,N#CCc1cccc2c1cccc2
1266,6,3,95.5,4.69,5.367,5.37,5.709,5.869,-6.74,6.085,-0.283,-0.656,180.65,44.84,0.036,0.0149,0.0007,0.0021,782,OC(=O)CC[C@H]1N=[C](=[N]=C1O)O
1267,6,3,119.66,6.43,6.388,6.753,6.924,7.13,-8.008,8.117,-0.125,0.109,142.46,22.29,0.0036,0.0022,0.011,0.0289,278,OC(=N)OP(=O)(O)O
1268,2,2,52.04,2.38,5.38,5.809,6.326,6.352,-6.087,7.894,0.693,1.807,83.93,21.95,0.0078,0.0518,0.0067,0.0059,6567,NC[C@@H](N)C
1269,0,0,0.0,0.0,10.103,10.103,10.103,11.272,-10.588,13.796,0.636,3.208,-23.24,6.92,0.1278,0.1278,0.1278,0.0,297,C
1270,3,2,49.33,4.96,4.359,4.811,5.384,5.795,-6.348,5.293,0.32,-1.056,113.56,36.86,0.0181,0.0011,0.0026,0.1869,3765,OC(=O)C1=CCNCC1
1271,4,2,88.62,1.62,4.927,5.205,5.329,5.482,-6.155,6.076,0.852,-0.079,114.48,38.22,0.0105,0.0023,0.0034,0.0022,6137,CSCC[C@@H](C(=O)O)N
1272,2,1,21.26,1.54,5.42,6.197,6.246,6.363,-6.055,8.289,-0.065,2.234,15.57,27.03,0.0022,0.036,0.0145,0.0538,8083,C1CNCCO1
1273,1,1,20.23,1.46,6.32,7.361,7.561,7.635,-7.097,9.225,1.949,2.128,-8.61,36.92,0.0007,0.0175,0.0012,0.0139,8129,CCCCCCCO
1274,5,3,106.41,4.49,5.571,5.925,5.956,6.07,-7.138,6.83,0.064,-0.307,181.15,33.54,0.0107,0.0017,0.0039,0.0013,5961,OC(=N)CC[C@@H](C(=O)O)N
1275,6,2,94.91,2.88,5.419,5.737,5.789,5.976,-6.923,6.599,-0.135,-0.324,172.37,53.82,0.0091,0.0005,0.0006,0.03,4389,OC(=O)CCC(=O)N1CCC[C@H]1C(=O)O
1276,4,3,69.97,3.79,4.764,5.091,5.153,5.283,-5.412,6.452,0.458,1.039,184.29,48.01,0.0114,0.0198,0.0206,0.022,917,CN1CNc2c([C@@H]1N)nc[nH]2
1277,5,2,68.15,2.96,6.485,6.722,6.763,6.827,-6.947,8.675,-0.979,1.728,-17.5,46.15,0.0092,0.0164,0.0145,0.0083,8200,OCCOCCOCCOCCO
1278,2,2,32.26,2.36,4.518,4.632,5.107,5.289,-5.578,5.366,1.719,-0.212,50.96,49.79,0.0072,0.0103,0.0016,0.0008,8650,CN[C@H]([C@@H](c1ccccc1)O)C
1279,5,3,100.62,4.31,5.374,5.654,5.727,5.981,-6.988,6.299,-0.181,-0.688,182.67,32.4,0.0002,0.0018,0.0024,0.0075,852,OC(=O)[C@H]([C@@H](C(=O)O)C)N
1280,3,1,63.68,4.98,5.014,5.36,5.601,5.734,-5.935,6.648,0.962,0.713,77.76,41.34,0.0112,0.0281,0.0063,0.0353,1534,C[C@@H]1CCNC(=N)S1
1281,2,0,26.3,1.39,4.736,6.01,6.216,6.686,-7.38,6.196,1.372,-1.184,-35.38,36.57,0.0003,0.044,0.4312,0.0002,7819,C=CC(=O)OCC(C)C
1282,4,2,74.6,8.94,5.397,5.61,5.726,5.779,-6.648,5.948,1.106,-0.699,127.09,39.31,0.0008,0.001,0.0004,0.0007,385,OC(=O)CCCCCC(=O)O
1283,1,1,12.03,0.91,5.108,5.163,5.29,5.364,-5.774,5.875,2.618,0.101,42.7,53.48,0.0123,0.0009,0.0043,0.0004,3677,CNC(Cc1ccccc1)(C)C
1284,1,1,20.23,1.48,6.499,7.022,7.157,7.268,-7.102,8.846,3.364,1.744,-11.27,56.15,0.0209,0.0077,0.0036,0.0015,7634,CCCC[C@H](CC[C@H](O)C)CC
1285,2,2,46.25,1.34,4.417,4.571,4.876,5.124,-5.04,5.45,1.864,0.411,98.28,37.84,0.0082,0.0665,0.0041,0.0002,7264,Cc1ccc(c(c1)N)O
1286,2,0,50.6,2.39,4.55,4.611,5.727,5.806,-6.275,5.823,4.748,-0.452,-11.28,65.37,0.0074,0.0029,0.0026,0.0153,8191,CCCCCSSCCCCC
1287,1,1,20.23,1.07,4.901,4.956,5.55,5.623,-5.627,5.837,2.009,0.21,52.97,38.4,0.0462,0.0001,0.0003,0.0392,7771,Cc1ccc(c(c1)C)O
1288,6,0,48.39,0.08,5.176,5.271,5.281,5.338,-5.625,6.387,0.07,0.762,79.88,62.45,0.0003,0.0023,0.0065,0.0772,2123,CN(C1=NC(=[N]=C([N]1)N(C)C)N(C)C)C
1289,4,2,61.69,3.99,4.847,5.25,5.302,5.673,-6.172,6.101,-0.384,-0.071,118.22,44.34,0.0006,0.0004,0.0082,0.0005,690,OC(=O)[C@@H]1CCN=C(N1)C
1290,1,1,20.23,1.68,6.11,6.565,6.736,6.828,-6.719,7.483,0.943,0.765,-16.86,26.87,0.0326,0.0011,0.1503,0.0126,8257,C=CC(O)(C)C
1291,3,1,46.53,1.73,4.87,5.003,5.13,5.531,-5.761,5.777,2.749,0.016,78.47,59.51,0.066,0.0006,0.0126,0.0021,5465,CC(=O)Oc1cc(C(C)C)c(cc1C)O
1292,3,1,41.99,4.61,4.894,5.147,5.331,5.705,-6.612,6.237,1.361,-0.376,91.81,48.43,0.0038,0.0001,0.0492,0.0097,413,OC1=N[C@@H](CC1)c1cccnc1
1293,4,4,86.71,2.71,4.359,4.527,4.571,4.756,-5.108,5.342,1.005,0.234,183.66,44.99,0.0009,0.0939,0.0066,0.0006,4624,NCCc1cc(O)c(cc1O)O
1294,7,3,120.77,8.23,4.197,5.254,5.295,5.379,-6.836,5.704,-0.209,-1.132,206.06,52.12,0.0003,0.0183,0.0004,0.0002,556,O=CCC[C@@H](C(=O)O)/N=C(\CCC(=O)O)/O
1295,3,2,76.1,3.14,5.455,5.576,6.246,6.565,-7.233,7.037,0.001,-0.196,73.51,21.43,0.0051,0.0015,0.0253,0.0196,1133,OC(=O)CS
1296,2,1,66.55,2.21,4.734,5.324,5.809,5.927,-6.106,5.859,1.745,-0.248,95.56,44.34,0.0006,0.0023,0.009,0.007,5520,C[P@@](=O)(C1=CCNCC1)O
1297,2,2,40.46,2.37,6.4,6.46,7.093,7.183,-7.018,8.961,0.141,1.943,11.34,28.47,0.0122,0.0064,0.0003,0.0027,8105,OCCCCCO
1298,1,0,28.75,3.74,4.517,5.171,5.323,5.619,-5.592,5.535,1.099,-0.057,36.61,39.26,0.0,0.0001,0.1827,0.0001,1774,[O]N1[CH]CCC1(C)C
1299,7,6,138.45,4.31,5.942,6.462,6.589,6.679,-7.41,7.404,-3.493,-0.005,143.69,38.54,0.0019,0.0035,0.0131,0.0093,604,OC[C@@H]([C@@H]([C@@H]([C@@H](C(=O)O)O)O)O)O
1300,4,0,52.6,1.24,5.897,5.92,6.115,6.251,-7.81,7.483,0.028,-0.327,4.34,23.91,0.0007,0.0006,0.0013,0.0119,8040,CC(=O)OOC(=O)C
