,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
228,CC(S)(C)C,4.122685185185185,0.19444444444444442,4.122685185185185,0.19444444444444442,0.4300504938043343,90.191,80.11099999999999,90.05032132,32,0,0.004490184867793454,-0.17337209830667005,0.17337209830667005,0.004490184867793454,1.2,1.2,1.2,3.0237157840738176,19.11941547876375,4.5,3.947213595499958,4.841640786499874,2.0,1.723606797749979,2.170820393249937,2.1708203932499366,3.512461179749811,0.0,0.0,0.0,0.0,0.35,3.6096404744368114,5.35,1.2106857213714424,196.1051020408163,38.9891440344211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,0.0,20.771211599071872,0.0,4.74702245321756,0.0,0.0,12.628789148012991,0.0,0.0,0.0,25.518234052289433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,4.74702245321756,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74702245321756,0.0,0.0,0.0,0.0,0.0,33.40000074708486,0.0,0.0,4.122685185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349537037037036,1.0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.7147,28.738999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,OC(=O)c1cccc(c1O)C,10.413981481481482,-1.1053703703703703,10.413981481481482,0.050925925925925375,0.639001665426546,152.14899999999997,144.08499999999998,152.047344116,58,0,0.3389799651708144,-0.5067724906941976,0.5067724906941976,0.3389799651708144,1.4545454545454546,2.090909090909091,2.5454545454545454,3.273580821537543,291.38868672862577,8.430721420318147,6.0347262890326565,6.0347262890326565,5.125897657686228,3.145354676588182,3.145354676588182,2.276230621708703,2.276230621708703,1.4681668901611604,1.4681668901611604,0.8315405409169668,0.8315405409169668,-1.51,275.36360378350537,7.595374077976819,2.6172633656097566,1.3150908998636002,63.91127695272596,10.213054789681411,11.3129633249809,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.13273413692322,18.553555759849232,0.0,0.0,15.007591973753234,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,16.182360077633263,0.0,6.923737199690624,15.921440167465814,18.19910120538483,0.0,0.0,0.0,57.53,5.969305287951849,9.901064578912528,0.0,11.3129633249809,5.563451491696996,0.0,6.06636706846161,19.056471336613846,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.66666666666667,0.125,11,2,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,1.39882,39.803100000000015,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,OC(=O)[C@@H]1N2C(=O)[C@H]([C@@H]2SC1(C)C)N,11.369907407407407,-0.9534722222222223,11.369907407407407,0.15407407407407425,0.5751021562580788,216.26199999999997,204.16599999999997,216.056863244,78,0,0.3273985908620513,-0.4796728067906833,0.4796728067906833,0.3273985908620513,1.6428571428571428,2.2142857142857144,2.7142857142857144,2.3165502479971147,317.7082526506293,10.671208396324303,7.928573139150009,8.745069720077735,6.359877892410453,4.344378141536696,5.2240309527915905,4.123929341708546,5.894814481081106,2.716089153142881,4.308671824766087,2.0416003588244016,3.6094816050776193,-0.7500000000000001,1179.2034518881874,9.79170514004309,2.6364385163141675,1.0075789866268847,85.6222958664122,15.740104602853368,17.45755447126466,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,11.761884949391115,0.0,13.847474399381248,4.74702245321756,0.0,14.69560176298435,23.63836996669447,0.0,4.899909730850478,5.733667477162185,36.052051323863466,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,11.761884949391115,44.08749906747676,9.589074368143644,0.0,13.847474399381248,0.0,0.0,0.0,0.0,83.63,22.80000939946533,9.589074368143644,0.0,11.281052542320246,0.0,0.0,16.66179468024159,0.0,13.847474399381248,0.0,10.84019487200289,0.0,1.4651388888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95152777777777,0.75,14,3,5,0,2,2,0,0,0,4,2,6,1,0,2,2,2,-0.5393999999999999,51.70320000000002,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231,CCOc1ccc2c(c1)cccc2,5.413945578231292,0.7205756330309901,5.413945578231292,0.7205756330309901,0.6753183566001417,172.227,160.13099999999997,172.088815004,66,0,0.11941095993625675,-0.49386664797576674,0.49386664797576674,0.11941095993625675,1.0,1.7692307692307692,2.5384615384615383,2.4918857055029697,406.5397134822694,9.096011838247808,7.6568069559777925,7.6568069559777925,6.398178147766923,4.515290201915504,4.515290201915504,2.9419696449011856,2.9419696449011856,2.031934678089703,2.031934678089703,1.4238572561257583,1.4238572561257583,-1.5,1414.0832834379576,8.1144,3.4807162534435263,1.6411573823688481,77.95649710953228,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,29.828919765543436,0.0,6.606881964512918,4.736862953800049,10.772448428929591,0.0,0.0,0.0,6.923737199690624,6.606881964512918,42.46456947923127,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,6.606881964512918,0.0,0.0,6.923737199690624,42.46456947923127,0.0,10.772448428929591,0.0,9.23,0.0,0.0,0.0,0.0,0.0,12.356393797796823,10.772448428929591,0.0,25.122838405075452,24.26546827384644,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.999999999999996,0.16666666666666666,13,0,1,0,0,0,2,0,2,1,0,1,2,0,0,0,2,3.238500000000002,55.11700000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Nc1ccc(cc1)Oc1ccc(cc1)N,5.577222222222222,0.7219038170823887,5.577222222222222,0.7219038170823887,0.7323874464203445,200.241,188.14499999999995,200.094963004,76,0,0.12707972474727325,-0.4573792324887019,0.4573792324887019,0.12707972474727325,0.6,0.9333333333333333,1.2666666666666666,2.1467113756182012,390.6842279806418,10.673362107437434,8.181750982360121,8.181750982360121,7.237183443017882,4.628332969745327,4.628332969745327,3.240133260073663,3.240133260073663,1.9959016590840102,1.9959016590840102,1.2078207818757114,1.2078207818757114,-2.1599999999999997,3273.0597109750706,9.3971519262254,3.9196606578585556,2.4034585195024754,88.28182394909331,16.20419790812442,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,11.374772549367124,0.0,4.736862953800049,11.374772549367124,0.0,0.0,0.0,0.0,11.46733495432437,48.53093654769288,0.0,11.49902366656781,16.20419790812442,11.374772549367124,11.49902366656781,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,0.0,0.0,61.269999999999996,0.0,0.0,0.0,0.0,0.0,22.873796215934934,0.0,24.26546827384644,24.26546827384644,0.0,16.20419790812442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.166666666666664,0.0,15,4,3,0,0,0,2,0,2,3,2,3,2,0,0,0,2,2.6433,61.782800000000016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,OC(=O)C1(N)CCCC1,10.398333333333333,-0.8888888888888884,10.398333333333333,0.6412037037037036,0.5363410307840556,129.15900000000002,118.07099999999998,129.078978592,52,0,0.3231696587923542,-0.47987497371232907,0.47987497371232907,0.3231696587923542,1.4444444444444444,1.8888888888888888,2.111111111111111,2.6129569939582904,127.01955000865388,6.905777393935818,5.2612392798996375,5.2612392798996375,4.150482454160612,3.173512858763271,3.173512858763271,2.6683985939495733,2.6683985939495733,1.9217086536228547,1.9217086536228547,1.2197663120195235,1.2197663120195235,-0.5700000000000001,127.4460398840949,6.548623962040332,1.9882386060247925,1.052097069082516,53.85377699553586,10.84019487200289,5.538925252383345,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,12.841643245852019,12.841643245852019,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,31.22221174408738,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,16.614757935175902,4.794537184071822,0.0,25.683286491704038,0.0,0.0,0.0,0.0,63.31999999999999,11.508230540335195,4.794537184071822,0.0,0.0,12.841643245852019,12.841643245852019,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.916666666666664,0.8333333333333334,9,3,3,1,0,1,0,0,0,2,2,3,1,1,0,1,1,0.3424999999999998,33.02219999999999,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,OC(=N)c1ccccc1N,8.70787037037037,-0.4878703703703702,8.70787037037037,0.3773148148148149,0.3076848291023317,136.15399999999994,128.08999999999997,136.063662876,52,0,0.21233130612048415,-0.49318330481675277,0.49318330481675277,0.21233130612048415,1.4,2.0,2.4,3.1529414466808685,257.53794892648057,7.560477932315068,5.333964941448087,5.333964941448087,4.71521405516327,2.8396322015344184,2.8396322015344184,1.9358572463993557,1.9358572463993557,1.215910685192986,1.215910685192986,0.7126614403053033,0.7126614403053033,-1.51,182.2382192735223,6.607785630153122,2.389632707443791,1.0748936229840518,58.615820682367094,10.84019487200289,0.0,0.0,5.897745344357611,0.0,0.0,5.409283605791522,0.0,0.0,0.0,12.13273413692322,12.13273413692322,5.687386274683562,5.563451491696996,5.106527394840706,11.585131619041174,5.409283605791522,0.0,0.0,0.0,5.733667477162185,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,11.004272739198317,0.0,5.409283605791522,5.563451491696996,24.26546827384644,0.0,0.0,0.0,70.1,5.897745344357611,0.0,0.0,0.0,11.250837766380558,0.0,0.0,24.26546827384644,0.0,0.0,16.249478477794412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,10,4,3,0,0,0,1,0,1,2,3,3,1,0,0,0,1,1.15217,40.31190000000001,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,C/C(=N\[C@H](C(=O)O)C)/O,10.016574074074073,-1.0385185185185184,10.016574074074073,0.20379629629629625,0.42155409365053387,131.131,122.05899999999997,131.058243148,52,0,0.3277636142449744,-0.49677768322552657,0.49677768322552657,0.3277636142449744,1.5555555555555556,2.0,2.111111111111111,3.9136209004873015,137.13853363889208,7.439157588755425,5.3272393461533625,5.3272393461533625,4.0365812602091875,2.4991688320134684,2.4991688320134684,1.6905241775779594,1.6905241775779594,0.7378738687626881,0.7378738687626881,0.3354715349830325,0.3354715349830325,-1.06,60.47184355343589,7.939999999999999,3.0637782081888196,3.516368876080691,52.844331575711884,10.213054789681411,6.041840829147961,5.897745344357611,0.0,0.0,5.969305287951849,0.0,9.786941916707491,0.0,0.0,0.0,6.923737199690624,6.923737199690624,0.0,15.007591973753234,11.86705063230946,0.0,0.0,4.992404732635669,19.88931522852921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12194625113883,4.794537184071822,0.0,13.847474399381248,4.992404732635669,0.0,0.0,0.0,69.89,12.011146117099809,4.794537184071822,0.0,5.897745344357611,0.0,0.0,13.847474399381248,0.0,0.0,4.992404732635669,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66666666666667,0.6,9,2,4,0,0,0,0,0,0,2,2,4,2,0,0,0,0,0.43589999999999984,32.835599999999985,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,O=NN1CCN(CC1)N=O,9.90357709750567,0.4952777777777777,9.90357709750567,0.4952777777777777,0.510128197757198,144.13400000000001,136.07,144.064725496,56,0,0.05863593441349047,-0.2572025059181968,0.2572025059181968,0.05863593441349047,0.8,1.1,1.3,2.296586446673231,115.21928094887363,7.397341225498538,5.433778087673748,5.433778087673748,4.863703305156274,3.030059435737463,3.030059435737463,2.0706255276346566,2.0706255276346566,1.4633956397095256,1.4633956397095256,0.8486342646101261,0.8486342646101261,-1.2,237.587417309747,6.913636363636365,3.0921810699588486,1.3961914062500003,57.67764956682779,0.0,0.0,0.0,0.0,0.0,0.0,10.017825047909064,0.0,0.0,9.814130487976565,0.0,0.0,0.0,36.750795065575716,0.0,0.0,0.0,10.017825047909064,10.571769441925417,0.0,26.1790256236503,9.814130487976565,0.0,0.0,0.0,0.0,0.0,0.0,36.19685067155937,0.0,9.814130487976565,0.0,10.571769441925417,0.0,0.0,0.0,65.34,0.0,9.814130487976565,0.0,0.0,26.1790256236503,0.0,10.017825047909064,0.0,0.0,10.571769441925417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999996,1.0,10,0,6,0,1,1,0,0,0,4,0,6,2,0,1,1,1,-0.033199999999999896,34.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,CC(=C)C(=O)O,9.599537037037036,-0.9351851851851849,9.599537037037036,0.17592592592592626,0.4754507760803202,86.08999999999999,80.04199999999999,86.036779432,34,0,0.3301633832338257,-0.4778969618559836,0.4778969618559836,0.3301633832338257,1.8333333333333333,2.0,2.0,3.567703455043203,71.5488750216347,5.1547005383792515,3.5625686671503685,3.5625686671503685,2.6427344100918364,1.5312843335751842,1.5312843335751842,1.0854826502983936,1.0854826502983936,0.3650911966438679,0.3650911966438679,0.0,0.0,-0.79,13.609640474436812,5.21,1.5981469637969208,1.5215264797507788,36.10023019107489,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.578935683598497,6.923737199690624,5.573104530069267,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,6.923737199690624,12.152040213667764,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,5.573104530069267,0.0,0.0,6.923737199690624,0.0,0.0,6.578935683598497,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333333333333336,0.25,6,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0.6471,22.449799999999993,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,COc1cc(C)nc(n1)n1nc(cc1OC)C,5.213597174981103,0.43685185185185205,5.213597174981103,0.43685185185185205,0.800530265612454,234.259,220.14699999999996,234.111675688,90,0,0.25682909456584846,-0.4808563042066159,0.4808563042066159,0.25682909456584846,1.0,1.7647058823529411,2.411764705882353,2.54612736774891,536.2628553188863,12.41384908344359,10.26005150130681,10.26005150130681,8.134560252985372,5.144692994020695,5.144692994020695,3.591571712098123,3.591571712098123,2.225478861857495,2.225478861857495,1.4882253052468837,1.4882253052468837,-2.11,9019.533108644491,11.37761921660123,4.404701630168102,2.1979313566494123,99.22188566101507,9.473725907600098,0.0,0.0,11.759976672870742,5.948339280986494,0.0,0.0,4.9839785209472085,14.76446326439343,0.0,0.0,13.847474399381248,17.82666213177168,19.91352307740353,9.473725907600098,0.0,0.0,19.74844178534064,0.0,13.847474399381248,14.219595082555067,23.520590126620142,0.0,17.708315953857237,9.473725907600098,0.0,11.759976672870742,0.0,33.968036867895705,0.0,13.847474399381248,11.387855989696922,12.13273413692322,0.0,5.948339280986494,0.0,62.06,0.0,0.0,0.0,0.0,17.708315953857237,11.387855989696922,0.0,24.96776508616186,19.913841467842857,15.066638850195455,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5464814814814813,36.78685185185185,0.36363636363636365,17,0,6,0,0,0,0,2,2,6,0,6,3,0,0,0,2,1.2963399999999998,61.732000000000035,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,C1CCN(CC1)C[C@@H]1COc2c(O1)cccc2,5.967992252456538,0.1833333333333329,5.967992252456538,0.1833333333333329,0.7821382289655098,233.311,214.15899999999996,233.141578848,92,0,0.16136132887352078,-0.48578284670178246,0.48578284670178246,0.16136132887352078,1.0588235294117647,1.8235294117647058,2.6470588235294117,1.5966807789962267,374.2398885875013,11.501789232183626,10.100208990681647,10.100208990681647,8.415816237971963,6.5251558336220565,6.5251558336220565,4.858867231470092,4.858867231470092,3.478040568881243,3.478040568881243,2.5830076923848715,2.5830076923848715,-1.2199999999999998,14720.881694864682,10.904163472816741,4.963055921217836,2.547996990527,102.3262018568285,9.473725907600098,12.71084835226122,11.49902366656781,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,18.55355575984923,38.06389019460039,6.544756405912575,0.0,9.473725907600098,0.0,0.0,4.899909730850478,0.0,25.366431256526333,26.241151182250643,24.26546827384644,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,37.24502730084942,0.0,0.0,19.26246486877803,24.26546827384644,0.0,0.0,0.0,21.700000000000003,0.0,0.0,0.0,6.103966387748303,6.606881964512918,18.043780072480384,32.351977680603184,0.0,24.26546827384644,4.899909730850478,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.16666666666667,0.5714285714285714,17,0,3,0,2,2,1,0,1,3,0,3,2,0,1,1,3,2.3123000000000005,66.64400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,OOC(C)(C)C,7.902777777777778,-0.4027777777777777,7.902777777777778,0.4027777777777777,0.3583142880462129,90.12199999999999,80.04199999999999,90.06807956,38,0,0.09490981168034845,-0.25128452377062555,0.25128452377062555,0.09490981168034845,1.3333333333333333,1.5,1.5,3.168489872670569,35.30296890880646,5.207106781186548,4.3554618859638214,4.3554618859638214,2.5606601717798214,1.886698331066987,1.886698331066987,2.2036595286133225,2.2036595286133225,0.2738612787525831,0.2738612787525831,0.0,0.0,-0.08,12.16479703638053,5.92,1.5787924755254101,3.9200000000000004,37.671151668460574,0.0,0.0,0.0,0.0,0.0,0.0,5.257235394296768,4.887570953256112,0.0,0.0,0.0,20.771211599071872,0.0,5.601050810983688,10.14480634755288,0.0,0.0,0.0,0.0,26.37226241005556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.858286205280457,4.887570953256112,0.0,20.771211599071872,0.0,0.0,0.0,0.0,29.46,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,4.887570953256112,5.257235394296768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,1.0,6,1,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1.2745,23.46679999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,CC(c1ccccc1O)C,9.280925925925926,0.40046296296296324,9.280925925925926,0.40046296296296324,0.6285471901725991,136.19399999999996,124.09799999999997,136.088815004,54,0,0.11852420666117842,-0.5076652691309628,0.5076652691309628,0.11852420666117842,1.2,1.8,2.2,3.0313278985819716,215.72318047941278,7.560477932315068,6.333964941448087,6.333964941448087,4.71521405516327,3.49433273991367,3.49433273991367,2.7135162634797925,2.7135162634797925,1.5587630910909775,1.5587630910909775,0.9757464280153236,0.9757464280153236,-0.98,182.2382192735223,7.130864745011085,2.7355185063164273,1.294297366102226,61.32046321488279,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.046575604766076,17.54772460632,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,19.76538044554264,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,25.328831937239638,24.26546827384644,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,11.6674178794453,5.563451491696996,0.0,6.06636706846161,18.19910120538483,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,0.3333333333333333,10,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2.515600000000001,42.19580000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
